retrieved_at,car_park,occupied,vacant,total_occupied,total_vacant
2026-07-18 01:30:34,F,141,1405,399,8845
2026-07-18 01:30:34,E,71,1274,399,8845
2026-07-18 01:30:34,A,75,3150,399,8845
2026-07-18 01:30:34,C,61,1987,399,8845
2026-07-18 01:50:49,B,44,1036,397,8847
2026-07-18 01:50:49,F,141,1405,397,8847
2026-07-18 01:50:49,E,72,1273,397,8847
2026-07-18 01:50:49,A,72,3153,397,8847
2026-07-18 01:50:49,C,68,1980,397,8847
2026-07-18 02:00:39,B,44,1036,389,8855
2026-07-18 02:00:39,F,141,1405,389,8855
2026-07-18 02:00:39,E,71,1274,389,8855
2026-07-18 02:00:39,A,71,3154,389,8855
2026-07-18 02:00:39,C,62,1986,389,8855
2026-07-18 02:30:34,B,41,1039,386,8858
2026-07-18 02:30:34,F,140,1406,386,8858
2026-07-18 02:30:34,E,69,1276,386,8858
2026-07-18 02:30:34,A,72,3153,386,8858
2026-07-18 02:30:34,C,64,1984,386,8858
2026-07-18 02:55:15,B,40,1040,382,8862
2026-07-18 02:55:15,F,140,1406,382,8862
2026-07-18 02:55:15,E,69,1276,382,8862
2026-07-18 02:55:15,A,71,3154,382,8862
2026-07-18 02:55:15,C,62,1986,382,8862
2026-07-18 03:00:40,B,41,1039,388,8856
2026-07-18 03:00:40,F,139,1407,388,8856
2026-07-18 03:00:40,E,69,1276,388,8856
2026-07-18 03:00:40,A,72,3153,388,8856
2026-07-18 03:00:40,C,67,1981,388,8856
2026-07-18 03:30:34,B,39,1041,380,8864
2026-07-18 03:30:34,F,139,1407,380,8864
2026-07-18 03:30:34,E,69,1276,380,8864
2026-07-18 03:30:34,A,68,3157,380,8864
2026-07-18 03:30:34,C,65,1983,380,8864
2026-07-18 03:53:53,B,40,1040,383,8861
2026-07-18 03:53:53,F,137,1409,383,8861
2026-07-18 03:53:53,E,70,1275,383,8861
2026-07-18 03:53:53,A,70,3155,383,8861
2026-07-18 03:53:53,C,66,1982,383,8861
2026-07-18 04:00:39,B,39,1041,383,8861
2026-07-18 04:00:39,F,137,1409,383,8861
2026-07-18 04:00:39,E,70,1275,383,8861
2026-07-18 04:00:39,A,70,3155,383,8861
2026-07-18 04:00:39,C,67,1981,383,8861
2026-07-18 04:30:32,B,39,1041,384,8860
2026-07-18 04:30:32,F,138,1408,384,8860
2026-07-18 04:30:32,E,69,1276,384,8860
2026-07-18 04:30:32,A,70,3155,384,8860
2026-07-18 04:30:32,C,68,1980,384,8860
2026-07-18 04:46:48,B,39,1041,384,8860
2026-07-18 04:46:48,F,138,1408,384,8860
2026-07-18 04:46:48,E,70,1275,384,8860
2026-07-18 04:46:48,A,70,3155,384,8860
2026-07-18 04:46:48,C,67,1981,384,8860
2026-07-18 05:00:39,B,41,1039,385,8859
2026-07-18 05:00:39,F,138,1408,385,8859
2026-07-18 05:00:39,E,70,1275,385,8859
2026-07-18 05:00:39,A,70,3155,385,8859
2026-07-18 05:00:39,C,66,1982,385,8859
2026-07-18 05:30:32,B,40,1040,388,8856
2026-07-18 05:30:32,F,138,1408,388,8856
2026-07-18 05:30:32,E,72,1273,388,8856
2026-07-18 05:30:32,A,70,3155,388,8856
2026-07-18 05:30:32,C,68,1980,388,8856
2026-07-18 05:54:28,B,39,1041,401,8843
2026-07-18 05:54:28,F,148,1398,401,8843
2026-07-18 05:54:28,E,73,1272,401,8843
2026-07-18 05:54:28,A,70,3155,401,8843
2026-07-18 05:54:28,C,71,1977,401,8843
2026-07-18 06:00:38,B,39,1041,410,8834
2026-07-18 06:00:38,F,151,1395,410,8834
2026-07-18 06:00:38,E,74,1271,410,8834
2026-07-18 06:00:38,A,71,3154,410,8834
2026-07-18 06:00:38,C,75,1973,410,8834
2026-07-18 06:30:35,B,39,1041,440,8804
2026-07-18 06:30:35,F,155,1391,440,8804
2026-07-18 06:30:35,E,86,1259,440,8804
2026-07-18 06:30:35,A,76,3149,440,8804
2026-07-18 06:30:35,C,84,1964,440,8804
2026-07-18 06:39:42,B,39,1041,450,8794
2026-07-18 06:39:42,F,157,1389,450,8794
2026-07-18 06:39:42,E,87,1258,450,8794
2026-07-18 06:39:42,A,77,3148,450,8794
2026-07-18 06:39:42,C,90,1958,450,8794
2026-07-18 07:00:37,B,42,1038,499,8745
2026-07-18 07:00:37,F,170,1376,499,8745
2026-07-18 07:00:37,E,98,1247,499,8745
2026-07-18 07:00:37,A,88,3137,499,8745
2026-07-18 07:00:37,C,101,1947,499,8745
2026-07-18 07:30:35,B,40,1040,567,8677
2026-07-18 07:30:35,F,179,1367,567,8677
2026-07-18 07:30:35,E,115,1230,567,8677
2026-07-18 07:30:35,A,103,3122,567,8677
2026-07-18 07:30:35,C,130,1918,567,8677
2026-07-18 07:38:03,B,40,1040,575,8669
2026-07-18 07:38:03,F,179,1367,575,8669
2026-07-18 07:38:03,E,119,1226,575,8669
2026-07-18 07:38:03,A,104,3121,575,8669
2026-07-18 07:38:03,C,133,1915,575,8669
2026-07-18 08:00:39,B,40,1040,690,8554
2026-07-18 08:00:39,F,206,1340,690,8554
2026-07-18 08:00:39,E,151,1194,690,8554
2026-07-18 08:00:39,A,117,3108,690,8554
2026-07-18 08:00:39,C,176,1872,690,8554
2026-07-18 08:30:33,B,41,1039,920,8324
2026-07-18 08:30:33,F,249,1297,920,8324
2026-07-18 08:30:33,E,198,1147,920,8324
2026-07-18 08:30:33,A,168,3057,920,8324
2026-07-18 08:30:33,C,264,1784,920,8324
2026-07-18 08:35:43,B,42,1038,988,8256
2026-07-18 08:35:43,F,272,1274,988,8256
2026-07-18 08:35:43,E,211,1134,988,8256
2026-07-18 08:35:43,A,185,3040,988,8256
2026-07-18 08:35:43,C,278,1770,988,8256
2026-07-18 09:30:35,B,281,799,2465,6779
2026-07-18 09:30:35,F,560,986,2465,6779
2026-07-18 09:30:35,E,496,849,2465,6779
2026-07-18 09:30:35,A,539,2686,2465,6779
2026-07-18 09:30:35,C,589,1459,2465,6779
2026-07-18 09:39:00,B,318,762,2697,6547
2026-07-18 09:39:00,F,608,938,2697,6547
2026-07-18 09:39:00,E,521,824,2697,6547
2026-07-18 09:39:00,A,616,2609,2697,6547
2026-07-18 09:39:00,C,634,1414,2697,6547
2026-07-18 10:00:40,B,447,633,3327,5917
2026-07-18 10:00:40,F,755,791,3327,5917
2026-07-18 10:00:40,E,606,739,3327,5917
2026-07-18 10:00:40,A,765,2460,3327,5917
2026-07-18 10:00:40,C,754,1294,3327,5917
2026-07-18 10:30:30,B,648,432,4155,5089
2026-07-18 10:30:30,F,910,636,4155,5089
2026-07-18 10:30:30,E,755,590,4155,5089
2026-07-18 10:30:30,A,978,2247,4155,5089
2026-07-18 10:30:30,C,864,1184,4155,5089
2026-07-18 11:00:39,B,746,334,4784,4460
2026-07-18 11:00:39,F,1043,503,4784,4460
2026-07-18 11:00:39,E,848,497,4784,4460
2026-07-18 11:00:39,A,1188,2037,4784,4460
2026-07-18 11:00:39,C,959,1089,4784,4460
2026-07-18 11:09:52,B,763,317,4938,4306
2026-07-18 11:09:52,F,1070,476,4938,4306
2026-07-18 11:09:52,E,889,456,4938,4306
2026-07-18 11:09:52,A,1236,1989,4938,4306
2026-07-18 11:09:52,C,980,1068,4938,4306
2026-07-18 11:30:31,B,822,258,5244,4000
2026-07-18 11:30:31,F,1139,407,5244,4000
2026-07-18 11:30:31,E,904,441,5244,4000
2026-07-18 11:30:31,A,1321,1904,5244,4000
2026-07-18 11:30:31,C,1058,990,5244,4000
2026-07-18 12:00:35,B,945,135,6000,3244
2026-07-18 12:00:35,F,1269,277,6000,3244
2026-07-18 12:00:35,E,1006,339,6000,3244
2026-07-18 12:00:35,A,1587,1638,6000,3244
2026-07-18 12:00:35,C,1193,855,6000,3244
2026-07-18 12:30:32,B,970,110,6415,2829
2026-07-18 12:30:32,F,1306,240,6415,2829
2026-07-18 12:30:32,E,1062,283,6415,2829
2026-07-18 12:30:32,A,1770,1455,6415,2829
2026-07-18 12:30:32,C,1307,741,6415,2829
2026-07-18 13:00:35,B,990,90,6803,2441
2026-07-18 13:00:35,F,1319,227,6803,2441
2026-07-18 13:00:35,E,1119,226,6803,2441
2026-07-18 13:00:35,A,1967,1258,6803,2441
2026-07-18 13:00:35,C,1408,640,6803,2441
2026-07-18 13:30:30,B,1004,76,7090,2154
2026-07-18 13:30:30,F,1323,223,7090,2154
2026-07-18 13:30:30,E,1144,201,7090,2154
2026-07-18 13:30:30,A,2133,1092,7090,2154
2026-07-18 13:30:30,C,1486,562,7090,2154
2026-07-18 14:00:35,B,1000,80,7227,2017
2026-07-18 14:00:35,F,1322,224,7227,2017
2026-07-18 14:00:35,E,1115,230,7227,2017
2026-07-18 14:00:35,A,2255,970,7227,2017
2026-07-18 14:00:35,C,1535,513,7227,2017
2026-07-18 14:18:03,B,1004,76,7334,1910
2026-07-18 14:18:03,F,1321,225,7334,1910
2026-07-18 14:18:03,E,1120,225,7334,1910
2026-07-18 14:18:03,A,2339,886,7334,1910
2026-07-18 14:18:03,C,1550,498,7334,1910
2026-07-18 14:30:29,B,1003,77,7364,1880
2026-07-18 14:30:29,F,1323,223,7364,1880
2026-07-18 14:30:29,E,1117,228,7364,1880
2026-07-18 14:30:29,A,2364,861,7364,1880
2026-07-18 14:30:29,C,1557,491,7364,1880
2026-07-18 15:00:34,B,998,82,7419,1825
2026-07-18 15:00:34,F,1324,222,7419,1825
2026-07-18 15:00:34,E,1136,209,7419,1825
2026-07-18 15:00:34,A,2385,840,7419,1825
2026-07-18 15:00:34,C,1576,472,7419,1825
2026-07-18 15:30:29,B,995,85,7335,1909
2026-07-18 15:30:29,F,1312,234,7335,1909
2026-07-18 15:30:29,E,1121,224,7335,1909
2026-07-18 15:30:29,A,2350,875,7335,1909
2026-07-18 15:30:29,C,1557,491,7335,1909
2026-07-18 16:00:34,B,1001,79,7225,2019
2026-07-18 16:00:34,F,1312,234,7225,2019
2026-07-18 16:00:34,E,1087,258,7225,2019
2026-07-18 16:00:34,A,2295,930,7225,2019
2026-07-18 16:00:34,C,1530,518,7225,2019
2026-07-18 16:25:40,B,1000,80,6991,2253
2026-07-18 16:25:40,F,1294,252,6991,2253
2026-07-18 16:25:40,E,1050,295,6991,2253
2026-07-18 16:25:40,A,2174,1051,6991,2253
2026-07-18 16:25:40,C,1473,575,6991,2253
2026-07-18 16:30:31,B,1003,77,6899,2345
2026-07-18 16:30:31,F,1283,263,6899,2345
2026-07-18 16:30:31,E,1028,317,6899,2345
2026-07-18 16:30:31,A,2129,1096,6899,2345
2026-07-18 16:30:31,C,1456,592,6899,2345
2026-07-18 17:00:35,B,996,84,6643,2601
2026-07-18 17:00:35,F,1263,283,6643,2601
2026-07-18 17:00:35,E,990,355,6643,2601
2026-07-18 17:00:35,A,2024,1201,6643,2601
2026-07-18 17:00:35,C,1370,678,6643,2601
2026-07-18 17:30:29,B,993,87,6237,3007
2026-07-18 17:30:29,F,1178,368,6237,3007
2026-07-18 17:30:29,E,936,409,6237,3007
2026-07-18 17:30:29,A,1860,1365,6237,3007
2026-07-18 17:30:29,C,1270,778,6237,3007
2026-07-18 18:00:35,B,996,84,6012,3232
2026-07-18 18:00:35,F,1147,399,6012,3232
2026-07-18 18:00:35,E,911,434,6012,3232
2026-07-18 18:00:35,A,1731,1494,6012,3232
2026-07-18 18:00:35,C,1227,821,6012,3232
2026-07-18 18:14:10,B,994,86,5930,3314
2026-07-18 18:14:10,F,1122,424,5930,3314
2026-07-18 18:14:10,E,920,425,5930,3314
2026-07-18 18:14:10,A,1691,1534,5930,3314
2026-07-18 18:14:10,C,1203,845,5930,3314
2026-07-18 18:30:31,B,1003,77,5818,3426
2026-07-18 18:30:31,F,1105,441,5818,3426
2026-07-18 18:30:31,E,922,423,5818,3426
2026-07-18 18:30:31,A,1603,1622,5818,3426
2026-07-18 18:30:31,C,1185,863,5818,3426
2026-07-18 19:00:36,B,1007,73,5758,3486
2026-07-18 19:00:36,F,1103,443,5758,3486
2026-07-18 19:00:36,E,923,422,5758,3486
2026-07-18 19:00:36,A,1566,1659,5758,3486
2026-07-18 19:00:36,C,1159,889,5758,3486
2026-07-18 19:30:30,B,1000,80,5398,3846
2026-07-18 19:30:30,F,1027,519,5398,3846
2026-07-18 19:30:30,E,851,494,5398,3846
2026-07-18 19:30:30,A,1425,1800,5398,3846
2026-07-18 19:30:30,C,1095,953,5398,3846
2026-07-18 19:51:20,B,998,82,5125,4119
2026-07-18 19:51:20,F,962,584,5125,4119
2026-07-18 19:51:20,E,805,540,5125,4119
2026-07-18 19:51:20,A,1314,1911,5125,4119
2026-07-18 19:51:20,C,1046,1002,5125,4119
2026-07-18 20:00:36,B,998,82,5012,4232
2026-07-18 20:00:36,F,919,627,5012,4232
2026-07-18 20:00:36,E,786,559,5012,4232
2026-07-18 20:00:36,A,1303,1922,5012,4232
2026-07-18 20:00:36,C,1006,1042,5012,4232
2026-07-18 20:30:30,B,966,114,4429,4815
2026-07-18 20:30:30,F,818,728,4429,4815
2026-07-18 20:30:30,E,658,687,4429,4815
2026-07-18 20:30:30,A,1113,2112,4429,4815
2026-07-18 20:30:30,C,874,1174,4429,4815
2026-07-18 20:53:29,B,876,204,3763,5481
2026-07-18 20:53:29,F,712,834,3763,5481
2026-07-18 20:53:29,E,548,797,3763,5481
2026-07-18 20:53:29,A,906,2319,3763,5481
2026-07-18 20:53:29,C,721,1327,3763,5481
2026-07-18 21:00:35,B,832,248,3467,5777
2026-07-18 21:00:35,F,657,889,3467,5777
2026-07-18 21:00:35,E,490,855,3467,5777
2026-07-18 21:00:35,A,826,2399,3467,5777
2026-07-18 21:00:35,C,662,1386,3467,5777
2026-07-18 21:30:53,B,653,427,2186,7058
2026-07-18 21:30:53,F,408,1138,2186,7058
2026-07-18 21:30:53,E,302,1043,2186,7058
2026-07-18 21:30:53,A,438,2787,2186,7058
2026-07-18 21:30:53,C,385,1663,2186,7058
2026-07-18 21:40:49,B,621,459,1926,7318
2026-07-18 21:40:49,F,358,1188,1926,7318
2026-07-18 21:40:49,E,259,1086,1926,7318
2026-07-18 21:40:49,A,368,2857,1926,7318
2026-07-18 21:40:49,C,320,1728,1926,7318
2026-07-18 22:00:36,B,591,489,1609,7635
2026-07-18 22:00:36,F,289,1257,1609,7635
2026-07-18 22:00:36,E,201,1144,1609,7635
2026-07-18 22:00:36,A,283,2942,1609,7635
2026-07-18 22:00:36,C,245,1803,1609,7635
2026-07-18 22:31:00,B,507,573,1234,8010
2026-07-18 22:31:00,F,226,1320,1234,8010
2026-07-18 22:31:00,E,132,1213,1234,8010
2026-07-18 22:31:00,A,206,3019,1234,8010
2026-07-18 22:31:00,C,163,1885,1234,8010
2026-07-18 22:41:29,B,503,577,1183,8061
2026-07-18 22:41:29,F,216,1330,1183,8061
2026-07-18 22:41:29,E,116,1229,1183,8061
2026-07-18 22:41:29,A,196,3029,1183,8061
2026-07-18 22:41:29,C,152,1896,1183,8061
2026-07-18 23:00:36,B,466,614,1089,8155
2026-07-18 23:00:36,F,200,1346,1089,8155
2026-07-18 23:00:36,E,107,1238,1089,8155
2026-07-18 23:00:36,A,173,3052,1089,8155
2026-07-18 23:00:36,C,143,1905,1089,8155
2026-07-18 23:30:29,B,404,676,918,8326
2026-07-18 23:30:29,F,169,1377,918,8326
2026-07-18 23:30:29,E,93,1252,918,8326
2026-07-18 23:30:29,A,139,3086,918,8326
2026-07-18 23:30:29,C,113,1935,918,8326
2026-07-19 00:00:36,B,380,700,865,8379
2026-07-19 00:00:36,F,160,1386,865,8379
2026-07-19 00:00:36,E,88,1257,865,8379
2026-07-19 00:00:36,A,127,3098,865,8379
2026-07-19 00:00:36,C,110,1938,865,8379
2026-07-19 00:12:14,B,376,704,863,8381
2026-07-19 00:12:14,F,164,1382,863,8381
2026-07-19 00:12:14,E,89,1256,863,8381
2026-07-19 00:12:14,A,126,3099,863,8381
2026-07-19 00:12:14,C,108,1940,863,8381
2026-07-19 00:30:29,B,309,771,756,8488
2026-07-19 00:30:29,F,155,1391,756,8488
2026-07-19 00:30:29,E,81,1264,756,8488
2026-07-19 00:30:29,A,109,3116,756,8488
2026-07-19 00:30:29,C,102,1946,756,8488
2026-07-19 01:01:14,B,74,1006,425,8819
2026-07-19 01:01:14,F,140,1406,425,8819
2026-07-19 01:01:14,E,71,1274,425,8819
2026-07-19 01:01:14,A,74,3151,425,8819
2026-07-19 01:01:14,C,66,1982,425,8819
2026-07-19 01:26:02,B,58,1022,392,8852
2026-07-19 01:26:02,F,140,1406,392,8852
2026-07-19 01:26:02,E,69,1276,392,8852
2026-07-19 01:26:02,A,66,3159,392,8852
2026-07-19 01:26:02,C,59,1989,392,8852
2026-07-19 01:30:29,B,55,1025,389,8855
2026-07-19 01:30:29,F,140,1406,389,8855
2026-07-19 01:30:29,E,69,1276,389,8855
2026-07-19 01:30:29,A,66,3159,389,8855
2026-07-19 01:30:29,C,59,1989,389,8855
2026-07-19 02:00:35,B,53,1027,375,8869
2026-07-19 02:00:35,F,138,1408,375,8869
2026-07-19 02:00:35,E,67,1278,375,8869
2026-07-19 02:00:35,A,59,3166,375,8869
2026-07-19 02:00:35,C,58,1990,375,8869
2026-07-19 02:24:09,B,53,1027,371,8873
2026-07-19 02:24:09,F,137,1409,371,8873
2026-07-19 02:24:09,E,67,1278,371,8873
2026-07-19 02:24:09,A,56,3169,371,8873
2026-07-19 02:24:09,C,58,1990,371,8873
2026-07-19 02:30:31,B,52,1028,370,8874
2026-07-19 02:30:31,F,137,1409,370,8874
2026-07-19 02:30:31,E,67,1278,370,8874
2026-07-19 02:30:31,A,56,3169,370,8874
2026-07-19 02:30:31,C,58,1990,370,8874
2026-07-19 03:00:34,B,51,1029,367,8877
2026-07-19 03:00:34,F,137,1409,367,8877
2026-07-19 03:00:34,E,68,1277,367,8877
2026-07-19 03:00:34,A,53,3172,367,8877
2026-07-19 03:00:34,C,58,1990,367,8877
2026-07-19 03:26:46,B,50,1030,368,8876
2026-07-19 03:26:46,F,138,1408,368,8876
2026-07-19 03:26:46,E,69,1276,368,8876
2026-07-19 03:26:46,A,53,3172,368,8876
2026-07-19 03:26:46,C,58,1990,368,8876
2026-07-19 03:30:29,B,50,1030,365,8879
2026-07-19 03:30:29,F,138,1408,365,8879
2026-07-19 03:30:29,E,68,1277,365,8879
2026-07-19 03:30:29,A,51,3174,365,8879
2026-07-19 03:30:29,C,58,1990,365,8879
2026-07-19 04:00:35,B,50,1030,366,8878
2026-07-19 04:00:35,F,137,1409,366,8878
2026-07-19 04:00:35,E,68,1277,366,8878
2026-07-19 04:00:35,A,52,3173,366,8878
2026-07-19 04:00:35,C,59,1989,366,8878
2026-07-19 04:13:44,B,50,1030,366,8878
2026-07-19 04:13:44,F,137,1409,366,8878
2026-07-19 04:13:44,E,68,1277,366,8878
2026-07-19 04:13:44,A,52,3173,366,8878
2026-07-19 04:13:44,C,59,1989,366,8878
2026-07-19 04:30:31,B,50,1030,367,8877
2026-07-19 04:30:31,F,137,1409,367,8877
2026-07-19 04:30:31,E,68,1277,367,8877
2026-07-19 04:30:31,A,52,3173,367,8877
2026-07-19 04:30:31,C,60,1988,367,8877
2026-07-19 05:00:36,B,51,1029,370,8874
2026-07-19 05:00:36,F,140,1406,370,8874
2026-07-19 05:00:36,E,68,1277,370,8874
2026-07-19 05:00:36,A,52,3173,370,8874
2026-07-19 05:00:36,C,59,1989,370,8874
2026-07-19 05:30:32,B,50,1030,372,8872
2026-07-19 05:30:32,F,138,1408,372,8872
2026-07-19 05:30:32,E,70,1275,372,8872
2026-07-19 05:30:32,A,52,3173,372,8872
2026-07-19 05:30:32,C,62,1986,372,8872
2026-07-19 05:37:21,B,51,1029,374,8870
2026-07-19 05:37:21,F,139,1407,374,8870
2026-07-19 05:37:21,E,70,1275,374,8870
2026-07-19 05:37:21,A,52,3173,374,8870
2026-07-19 05:37:21,C,62,1986,374,8870
2026-07-19 06:00:33,B,49,1031,380,8864
2026-07-19 06:00:33,F,138,1408,380,8864
2026-07-19 06:00:33,E,73,1272,380,8864
2026-07-19 06:00:33,A,53,3172,380,8864
2026-07-19 06:00:33,C,67,1981,380,8864
2026-07-19 06:30:49,B,49,1031,404,8840
2026-07-19 06:30:49,F,146,1400,404,8840
2026-07-19 06:30:49,E,81,1264,404,8840
2026-07-19 06:30:49,A,56,3169,404,8840
2026-07-19 06:30:49,C,72,1976,404,8840
2026-07-19 06:34:19,B,49,1031,404,8840
2026-07-19 06:34:19,F,146,1400,404,8840
2026-07-19 06:34:19,E,81,1264,404,8840
2026-07-19 06:34:19,A,56,3169,404,8840
2026-07-19 06:34:19,C,72,1976,404,8840
2026-07-19 07:00:35,B,48,1032,426,8818
2026-07-19 07:00:35,F,151,1395,426,8818
2026-07-19 07:00:35,E,87,1258,426,8818
2026-07-19 07:00:35,A,57,3168,426,8818
2026-07-19 07:00:35,C,83,1965,426,8818
2026-07-19 07:30:30,B,51,1029,457,8787
2026-07-19 07:30:30,F,154,1392,457,8787
2026-07-19 07:30:30,E,93,1252,457,8787
2026-07-19 07:30:30,A,58,3167,457,8787
2026-07-19 07:30:30,C,101,1947,457,8787
2026-07-19 07:37:12,B,51,1029,468,8776
2026-07-19 07:37:12,F,154,1392,468,8776
2026-07-19 07:37:12,E,97,1248,468,8776
2026-07-19 07:37:12,A,62,3163,468,8776
2026-07-19 07:37:12,C,104,1944,468,8776
2026-07-19 08:00:39,B,52,1028,546,8698
2026-07-19 08:00:39,F,171,1375,546,8698
2026-07-19 08:00:39,E,116,1229,546,8698
2026-07-19 08:00:39,A,69,3156,546,8698
2026-07-19 08:00:39,C,138,1910,546,8698
2026-07-19 08:30:32,B,50,1030,606,8638
2026-07-19 08:30:32,F,176,1370,606,8638
2026-07-19 08:30:32,E,132,1213,606,8638
2026-07-19 08:30:32,A,79,3146,606,8638
2026-07-19 08:30:32,C,169,1879,606,8638
2026-07-19 08:34:39,B,49,1031,618,8626
2026-07-19 08:34:39,F,180,1366,618,8626
2026-07-19 08:34:39,E,134,1211,618,8626
2026-07-19 08:34:39,A,81,3144,618,8626
2026-07-19 08:34:39,C,174,1874,618,8626
2026-07-19 09:00:38,B,72,1008,846,8398
2026-07-19 09:00:38,F,234,1312,846,8398
2026-07-19 09:00:38,E,186,1159,846,8398
2026-07-19 09:00:38,A,108,3117,846,8398
2026-07-19 09:00:38,C,246,1802,846,8398
2026-07-19 09:30:32,B,190,890,1346,7898
2026-07-19 09:30:32,F,339,1207,1346,7898
2026-07-19 09:30:32,E,262,1083,1346,7898
2026-07-19 09:30:32,A,184,3041,1346,7898
2026-07-19 09:30:32,C,371,1677,1346,7898
2026-07-19 09:38:54,B,253,827,1590,7654
2026-07-19 09:38:54,F,384,1162,1590,7654
2026-07-19 09:38:54,E,308,1037,1590,7654
2026-07-19 09:38:54,A,223,3002,1590,7654
2026-07-19 09:38:54,C,422,1626,1590,7654
2026-07-19 10:00:43,B,476,604,2550,6694
2026-07-19 10:00:43,F,588,958,2550,6694
2026-07-19 10:00:43,E,451,894,2550,6694
2026-07-19 10:00:43,A,447,2778,2550,6694
2026-07-19 10:00:43,C,588,1460,2550,6694
2026-07-19 10:30:33,B,714,366,3751,5493
2026-07-19 10:30:33,F,815,731,3751,5493
2026-07-19 10:30:33,E,609,736,3751,5493
2026-07-19 10:30:33,A,811,2414,3751,5493
2026-07-19 10:30:33,C,802,1246,3751,5493
2026-07-19 11:00:37,B,877,203,4623,4621
2026-07-19 11:00:37,F,958,588,4623,4621
2026-07-19 11:00:37,E,745,600,4623,4621
2026-07-19 11:00:37,A,1101,2124,4623,4621
2026-07-19 11:00:37,C,942,1106,4623,4621
2026-07-19 11:14:46,B,909,171,4954,4290
2026-07-19 11:14:46,F,1024,522,4954,4290
2026-07-19 11:14:46,E,788,557,4954,4290
2026-07-19 11:14:46,A,1208,2017,4954,4290
2026-07-19 11:14:46,C,1025,1023,4954,4290
2026-07-19 11:30:32,B,954,126,5274,3970
2026-07-19 11:30:32,F,1076,470,5274,3970
2026-07-19 11:30:32,E,828,517,5274,3970
2026-07-19 11:30:32,A,1335,1890,5274,3970
2026-07-19 11:30:32,C,1081,967,5274,3970
2026-07-19 12:30:30,B,994,86,6159,3085
2026-07-19 12:30:30,F,1240,306,6159,3085
2026-07-19 12:30:30,E,933,412,6159,3085
2026-07-19 12:30:30,A,1733,1492,6159,3085
2026-07-19 12:30:30,C,1259,789,6159,3085
2026-07-19 13:00:37,B,993,87,6526,2718
2026-07-19 13:00:37,F,1290,256,6526,2718
2026-07-19 13:00:37,E,999,346,6526,2718
2026-07-19 13:00:37,A,1913,1312,6526,2718
2026-07-19 13:00:37,C,1331,717,6526,2718
2026-07-19 13:30:33,B,996,84,6796,2448
2026-07-19 13:30:33,F,1310,236,6796,2448
2026-07-19 13:30:33,E,1033,312,6796,2448
2026-07-19 13:30:33,A,2058,1167,6796,2448
2026-07-19 13:30:33,C,1399,649,6796,2448
2026-07-19 14:00:39,B,1001,79,7059,2185
2026-07-19 14:00:39,F,1307,239,7059,2185
2026-07-19 14:00:39,E,1070,275,7059,2185
2026-07-19 14:00:39,A,2205,1020,7059,2185
2026-07-19 14:00:39,C,1476,572,7059,2185
2026-07-19 14:30:32,B,999,81,7107,2137
2026-07-19 14:30:32,F,1309,237,7107,2137
2026-07-19 14:30:32,E,1093,252,7107,2137
2026-07-19 14:30:32,A,2213,1012,7107,2137
2026-07-19 14:30:32,C,1493,555,7107,2137
2026-07-19 14:40:16,B,999,81,7128,2116
2026-07-19 14:40:16,F,1296,250,7128,2116
2026-07-19 14:40:16,E,1101,244,7128,2116
2026-07-19 14:40:16,A,2225,1000,7128,2116
2026-07-19 14:40:16,C,1507,541,7128,2116
2026-07-19 15:00:37,B,1002,78,7066,2178
2026-07-19 15:00:37,F,1299,247,7066,2178
2026-07-19 15:00:37,E,1084,261,7066,2178
2026-07-19 15:00:37,A,2193,1032,7066,2178
2026-07-19 15:00:37,C,1488,560,7066,2178
2026-07-19 15:30:30,B,995,85,6913,2331
2026-07-19 15:30:30,F,1277,269,6913,2331
2026-07-19 15:30:30,E,1075,270,6913,2331
2026-07-19 15:30:30,A,2119,1106,6913,2331
2026-07-19 15:30:30,C,1447,601,6913,2331
2026-07-19 16:00:33,B,996,84,6733,2511
2026-07-19 16:00:33,F,1259,287,6733,2511
2026-07-19 16:00:33,E,1072,273,6733,2511
2026-07-19 16:00:33,A,2005,1220,6733,2511
2026-07-19 16:00:33,C,1401,647,6733,2511
2026-07-19 16:30:29,B,992,88,6320,2924
2026-07-19 16:30:29,F,1199,347,6320,2924
2026-07-19 16:30:29,E,976,369,6320,2924
2026-07-19 16:30:29,A,1821,1404,6320,2924
2026-07-19 16:30:29,C,1332,716,6320,2924
2026-07-19 17:00:36,B,987,93,5947,3297
2026-07-19 17:00:36,F,1167,379,5947,3297
2026-07-19 17:00:36,E,905,440,5947,3297
2026-07-19 17:00:36,A,1647,1578,5947,3297
2026-07-19 17:00:36,C,1241,807,5947,3297
2026-07-19 17:18:49,B,970,110,5565,3679
2026-07-19 17:18:49,F,1095,451,5565,3679
2026-07-19 17:18:49,E,865,480,5565,3679
2026-07-19 17:18:49,A,1480,1745,5565,3679
2026-07-19 17:18:49,C,1155,893,5565,3679
2026-07-19 17:30:30,B,961,119,5333,3911
2026-07-19 17:30:30,F,1051,495,5333,3911
2026-07-19 17:30:30,E,850,495,5333,3911
2026-07-19 17:30:30,A,1362,1863,5333,3911
2026-07-19 17:30:30,C,1109,939,5333,3911
2026-07-19 18:00:35,B,982,98,4861,4383
2026-07-19 18:00:35,F,964,582,4861,4383
2026-07-19 18:00:35,E,794,551,4861,4383
2026-07-19 18:00:35,A,1134,2091,4861,4383
2026-07-19 18:00:35,C,987,1061,4861,4383
